0.000000000000000000e+00 1.410005538601641817e+01 1.410549069999244054e+01 1.387854448574262456e+01 1.428342604086491541e+01 1.537461717348821288e+01 1.121967133162620200e+01 0.000000000000000000e+00 1.305233872979140131e+01 1.468282394410101332e+01 1.627110499972791757e+01 0.000000000000000000e+00 1.490563107302770263e+01 1.649978048158164157e+01 1.335633627960563174e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.387916363441949663e+01 1.495771563267420490e+01 0.000000000000000000e+00
0.000000000000000000e+00 1.421113420496146951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.450037456106263356e+01 0.000000000000000000e+00 1.402768362909665001e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.880372369635944096e+01 1.392238673345046784e+01 1.295407700925871630e+01 1.519698836832959721e+01 0.000000000000000000e+00 1.624205117911100515e+01 1.432768038673836131e+01 1.639819849987678069e+01 1.108496536230325091e+01 1.348431161936954936e+01
1.479313456415207639e+01 1.447089275148628218e+01 1.432008410957384648e+01 1.320641823370789858e+01 1.357889204989484355e+01 1.496219595007424097e+01 1.543809258599744538e+01 0.000000000000000000e+00 1.627795892244465392e+01 1.449298531460948603e+01 1.346880011439351321e+01 0.000000000000000000e+00 1.672800367833166035e+01 1.704684516259439064e+01 1.229352266799767079e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.523117116712385233e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.289995976094638408e+01 0.000000000000000000e+00 1.485167379522290787e+01 1.328739915905896929e+01 0.000000000000000000e+00 1.328868870232201616e+01 1.403603903509534234e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.513429910639236020e+01 1.392462247169183343e+01 1.591037563923383047e+01 0.000000000000000000e+00 1.395553806350514670e+01 1.534548579213916675e+01 0.000000000000000000e+00 1.674819311031412283e+01
0.000000000000000000e+00 1.490485273193338855e+01 1.562382077734967645e+01 0.000000000000000000e+00 1.418601620369541294e+01 1.423131400084498921e+01 1.558235013466232743e+01 1.504982767144134748e+01 0.000000000000000000e+00 1.400569680620070301e+01 1.466112658117622836e+01 0.000000000000000000e+00 1.339872959001499453e+01 1.480108998991376623e+01 1.235251690123730306e+01 1.452663023133767339e+01 1.326743896307625903e+01 1.330779380926034072e+01 1.554197561559500329e+01 1.624946169160261888e+01
1.367609375619689871e+01 1.513493827122007218e+01 1.538149011123176990e+01 1.524541390651702599e+01 0.000000000000000000e+00 1.382691998601639227e+01 0.000000000000000000e+00 1.211384229214931096e+01 1.626041295602668768e+01 1.467238284643975987e+01 1.230050036389894785e+01 1.134464023053980952e+01 1.481284021950331820e+01 0.000000000000000000e+00 1.226000555111706802e+01 1.368791909323829792e+01 1.475408933766956210e+01 1.450550743610730109e+01 1.384005444658453143e+01 1.582733704637825234e+01
1.589936289115979484e+01 1.859576106936729190e+01 1.682527635643784336e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.572474060573480870e+01 1.499064905770467249e+01 0.000000000000000000e+00 1.586782846041554507e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.284275534191630541e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.454214470129751824e+01 1.317412235093158124e+01 1.412704809087587243e+01 1.620416845835061537e+01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.264863585877390406e+01 1.370006088774210085e+01 1.377882124874750502e+01 1.546849481989948671e+01 0.000000000000000000e+00 1.349342926256618824e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.187357524431911493e+01 1.419078620187600848e+01 1.310854249098853153e+01 1.372448580817080810e+01 0.000000000000000000e+00 1.712227820235432318e+01 1.342225645130302603e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.525364002510150385e+01 1.791959770142772612e+01
1.480228399866265221e+01 1.492046824362776647e+01 1.563699799809956659e+01 0.000000000000000000e+00 1.319551518279031299e+01 1.332840132886685502e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.570740990332912013e+01 1.353478351258699242e+01 0.000000000000000000e+00 1.405712074530253730e+01 0.000000000000000000e+00 1.529609350954340030e+01 0.000000000000000000e+00 1.479736467581632375e+01 0.000000000000000000e+00
1.669626219926929167e+01 0.000000000000000000e+00 1.463734033038929283e+01 1.355243244073025366e+01 0.000000000000000000e+00 1.421047590718001175e+01 1.369738242910515780e+01 1.651336027135119977e+01 1.350034724224961735e+01 1.305571133668015094e+01 1.322494152057731043e+01 0.000000000000000000e+00 1.389911216757618817e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.376732177015593095e+01 1.502811857140000384e+01 0.000000000000000000e+00 1.493406011584497683e+01 0.000000000000000000e+00
